"S_ID","SBF_CLARITY","SBF_COGACT","SBF_DISCOURSE","SBF_MEANING","SBF_ADAPT","SBF_CM_DISRUPT","SBF_CM_TEACHMAN","SBF_TESUP","SBF_SUPCOM","SBF_SUPAUT","SBF_REL_STUDTEACH","SBF_FEEDBACK","SQB08A","SQB08B","SQB08C","SQB08D","SQB08E","SQB08F","SQB08G","SQB08H","SQB08I","SQB08J","SQB08K","SQB09A","SQB09B","SQB09C","SQB09D","SQB10A","SQB10B","SQB10C","SQB10D","SQB10E","SQB11A","SQB11B","SQB11C","SQB11F","SQB11G","SQB11I","SQB11J","SQB12A","SQB12B","SQB12C","SQB12D","SQB12E","SQB12F","SQB12G","SQB12H","SQB12I","SQB12J","SQB12K","SQB13A","SQB13B","SQB13C","SQB13D","SQB13E","SQB16A","SQB16B","SQB16C","SQB16D"
"00152-0005-0001-0010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0005-0001-0011",0.277181783911431,0.0730407340883836,0.139106647854223,0.37288487643039,0.194063845348244,-1.57319956853021,-0.0870251287031282,0.161155895321628,0.138592612970134,0.116137030624719,0.103545382280938,0.159081306333166,3,4,3,4,3,3,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,NA,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0005-0001-0012",-0.422156198619476,-0.215626650019385,-0.539058391742295,-0.38292299193408,-0.361773328976959,-0.643771120498643,-0.191149652141844,-0.441847913282194,-0.696200574641126,-0.573785007013816,-0.524564366664362,-0.948934879887882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,2,2,3,3,3,3,3,3,NA,3,2,2,3,2,3,2,3,3,3,3,2,3,1,1,1,1
"00152-0005-0001-0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0005-0001-0016",-0.44375333628793,-0.418650290248445,-0.820264044548316,-1.09835051223128,-0.486712942093753,0.499385171367387,-0.195281016430782,-0.72999844230474,-0.486974860354183,-0.387984116010558,-0.28257162460848,-0.242138365194934,2,4,3,3,2,2,2,3,2,2,2,1,2,2,2,3,3,3,2,3,4,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
"00152-0005-0001-0017",0.283361194625333,0.356335860038041,0.849003267140227,0.493437148374062,0.466964238058535,-1.26827025971548,0.431584159974816,0.66549213704309,0.453104420062352,0.49419988742748,0.753014417945811,0.72803467553377,3,4,3,3,4,3,4,3,4,4,3,4,4,3,4,3,4,3,2,3,1,1,2,4,3,4,3,4,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,2,3,4,4
"00152-0005-0001-0018",-0.327254217716906,-0.0201274451503238,-0.0320757331843494,-0.225920035962787,-0.213900305877764,-0.0269963728441683,-0.17394753953293,-0.240463591944029,-0.218178682038682,-0.146814917422206,-0.199791089301182,-0.115307923274843,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0005-0001-0019",-0.415521989819776,-0.0849237254800488,-0.537080416554114,-0.987572481895758,-1.18477514400316,-0.643036591662949,-0.315549375654023,-1.3348705286848,-1.21025793221193,-1.05787970388108,-0.695345850313265,-0.529014492417647,3,3,3,3,3,3,3,3,3,2,1,1,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,1,1,3,1
"00152-0005-0001-0020",1.90643823388428,1.24892307984179,2.25905277213797,1.8713837813138,2.20036805513022,1.29691345731122,1.65757504642618,2.07980286930676,2.19459046321798,2.01681783203215,1.976656623841,1.46086259489395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"00152-0005-0001-0021",-0.117342354105946,0.033463029435992,0.0617443793709724,-0.55773772623608,0.440088049428085,-0.0631575197799338,-0.122099906693927,-0.161287393679878,-0.153028367795905,-0.0249171951137992,-0.144192040435149,0.619045654226544,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4
"00152-0005-0001-0022",-0.23917250774145,-0.00672894267861888,-0.0451508779879625,-0.239858862088072,-0.263772394689859,0.226325547975966,-0.920414151664814,-0.303014718090049,-0.231702609775073,-0.220172508755343,-0.284244321768824,-0.888935438688251,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
"00152-0005-0001-0023",0.502968224159893,-0.0373552543309545,-0.28363456098953,0.825859575959654,0.678654307943516,-0.89825086027928,0.210726855815069,-0.108149107115679,-0.501927011497569,-0.279852035535349,-0.0544901084850765,-0.428459104388217,3,4,4,4,2,3,2,3,3,2,1,4,4,4,4,4,4,4,2,4,2,2,1,3,3,4,3,3,3,3,3,2,2,3,3,3,3,3,4,3,3,3,3,1,1,1,3
"00152-0005-0001-0024",-0.522315431385385,-0.0592182077403151,-0.126334943282813,-0.292582094839335,-0.639988651957616,-1.25709903964898,-0.178193705406388,-0.341377676365532,-0.133043632451815,-0.161578269001962,0.373284817975624,-0.869599501029308,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,1,1,1,1
"00152-0005-0001-0025",0.51718323819442,0.510561814513013,0.184551880511985,0.449208573015086,0.00358502749945212,-0.0629839694092645,0.202087443303341,-0.575725237213866,-0.589839000963178,-0.481742256906405,-0.288073365471856,-0.541394544299122,3,4,4,4,4,4,4,3,4,1,1,4,4,3,4,3,3,3,2,4,4,3,1,4,3,3,NA,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,1,2,1
"00152-0005-0001-0026",-1.53790998327994,-1.14521992632801,-2.00198536589795,-1.85234913400725,-2.1389942826895,-0.021193015417608,-1.18168546374867,-1.48957336859528,-1.29002643205372,-1.28208528633293,-1.2746705509487,-0.467005063072571,1,3,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1
"00152-0005-0001-0027",-0.208549809991305,-0.00895622607850298,-0.12048356350985,-0.398875357900018,-0.210174453615156,-0.646397467922946,-0.159795979302668,-0.274658485160086,-0.218382102496833,-0.161935409651728,-0.235456444194703,-0.410672615589831,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,1
"00152-0005-0001-0028",-1.27253283312703,-0.969083646810613,-1.45635101068683,-1.58836041195984,-2.14713448744055,-0.244807562753733,-1.456288599759,-2.13514072642385,-1.79688678144603,-1.76567573179316,-1.7853728091143,-1.19036230574984,1,4,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,3,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1
"00152-0005-0001-0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0005-0001-0030",0.0303813168327791,-0.0566157236030089,-0.364502214954318,-0.480177844731987,-0.914585832267004,0.255666557595818,-0.202531037147029,-0.828983118619069,-0.694700978545531,-0.851277274192757,-0.361608260884032,-0.679506146368977,2,4,4,4,2,4,2,3,3,2,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,2,3,3,3,3,3,1,2,1,1
"00152-0005-0001-0032",-1.3464742011633,-0.658164170522501,-0.956007006743577,-1.3475697834386,-1.21374726530032,0.223525530782279,-1.09587578062529,-1.06426516646441,-0.75350683662601,-0.586891632624011,-1.42772362439596,-1.06307428872508,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,2,1,1,1,1,1
"00152-0007-0002-0001",0.120028100513888,0.40936953788327,0.373572211971885,0.0782497789167741,-0.439402506445263,-0.227637177598368,0.0756465460162388,-0.428029594676713,-0.378945441583004,-0.448225670077961,-0.237405399715337,0.267094275295668,3,4,3,3,4,4,4,3,4,3,1,3,3,4,3,3,2,2,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3
"00152-0007-0002-0002",-0.296062387748348,-0.395358922729562,-1.16661660102244,-0.379572200866629,-0.0905351546252565,-0.64576321484541,0.0420961070891228,-0.447396669181412,-0.187767291275394,-0.223974284352449,-0.0190856275207825,-0.380612251511409,2,4,3,3,3,2,3,2,1,3,1,3,2,3,3,4,2,3,3,4,2,2,2,3,4,3,3,2,3,3,3,2,3,4,3,3,3,3,4,4,3,3,2,2,2,1,2
"00152-0007-0002-0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0005",-0.869995461591077,-0.472777865105208,-1.05128395201722,-1.56300990528798,-0.92842344083542,0.716270351984694,-0.495418042193798,-0.875092556120202,-1.03125048296696,-0.854740533522491,-1.12158254524453,-1.06280066504596,1,4,3,2,1,4,1,2,2,2,1,1,1,1,2,3,2,2,3,3,3,4,3,3,3,2,3,2,3,3,2,3,2,2,3,2,2,3,2,2,2,3,2,1,1,1,1
"00152-0007-0002-0006",-0.89815224142731,-0.531713305879493,-1.54209395971659,-0.778024645941468,-1.59734242711203,0.221282898130976,-0.95878044872285,-1.86868118964886,-1.95417231621177,-1.38288734597479,-1.7137155518671,-0.968894286307903,2,3,3,2,3,3,2,1,1,2,1,3,4,1,3,2,1,1,1,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,2,2,3,3,1,2,1,3,1,2,1,1,1
"00152-0007-0002-0007",-0.385394435727369,-0.155612154806439,-0.324360323924164,-0.101979128016992,-0.434023113385764,0.220641087938052,-0.427661681652433,-0.877649314206078,-0.987219383043302,-0.76220178965515,-0.887041318519729,0.0603727910916674,2,4,3,2,3,3,3,2,3,2,2,4,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,3,2,3,2,2,2,3,3,2,2,3,2,3
"00152-0007-0002-0008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0010",0.326076108055137,0.000137934790864916,-0.127675234247566,0.701213848401487,-0.590890328300364,1.26877432830785,0.309886949077013,-0.0156424449909843,-0.0859672127369999,-0.126970192672784,-0.14590924958232,0.915062418065319,3,4,4,3,4,4,2,2,3,1,4,4,4,4,4,2,1,2,1,4,4,4,4,3,2,4,4,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4
"00152-0007-0002-0011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0013",0.529779773803672,-0.0766060429498709,-0.539466878771486,0.942537772863577,1.09616617618001,0.247377922097002,0.572607693563757,1.35452148953763,1.38340578784562,1.11162997187068,1.27605339640916,0.357251238453967,2,4,4,4,1,3,2,4,2,2,1,4,4,4,4,4,4,4,1,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4
"00152-0007-0002-0014",-0.668289764059819,-0.256148106066349,-1.4886291596991,-0.37991296836073,-0.77102947841529,-0.466169254702963,-0.675091814321808,-1.10694835649411,-2.06736953868061,-1.64809169716003,-2.10220383890325,-0.734273651599527,2,4,2,2,2,3,3,3,1,1,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,3,2,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1
"00152-0007-0002-0015",0.0612569539558432,-0.416951550208918,-0.688398918644479,-0.251726315627456,-0.426014976711677,0.252687815861854,-0.125400334813312,0.108944999946109,0.333782905588321,-0.19979260214305,-0.352704676732236,-0.394615261032582,3,4,3,4,2,3,3,1,2,2,3,3,3,2,4,3,2,3,2,3,3,3,3,3,3,3,3,2,4,4,4,3,4,4,3,2,3,3,3,2,3,3,3,2,2,1,2
"00152-0007-0002-0016",-0.17117546585885,-0.23937392888476,-0.815443410449858,-0.592823582993541,-1.77212267057335,0.952473456492995,-0.617188866754001,-1.82339674643931,-1.70071186221179,-1.5308878030814,-1.3424651030727,-0.275883723935612,3,4,4,3,2,3,4,1,2,3,2,3,3,2,3,1,1,1,1,2,3,4,4,3,3,3,2,1,1,2,1,3,1,1,2,1,1,2,3,2,2,2,1,3,1,2,3
"00152-0007-0002-0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0018",-0.326060330321112,-0.25510572543576,-0.342558767007214,-0.262044246454127,-0.395024712898839,-0.654097916893344,-0.23644765115212,-0.707918114185411,-1.49241130531373,-0.967098613654615,-1.48592676313374,-0.882305687959342,3,3,3,3,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,1,1,1,2,3,3,2,1,1,2,2,2,2,1,1,1
"00152-0007-0002-0019",-0.211236248640181,-0.298465951251873,-0.25212428931674,-0.843884136159158,0.093120263983465,1.25786400969536,0.321260766989984,0.355739631109485,0.164686541546565,0.0113367933456534,-0.0893569474604095,0.325631713026888,2,4,3,3,1,3,3,2,3,3,1,2,2,2,2,3,4,2,2,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,2,4,4,3,3,3,3,3,3,3,3,3
"00152-0007-0002-0020",-0.16708100946512,-0.277400803737209,-0.414779988304704,-0.63090898430356,-0.706568594458462,0.257282342052877,0.207602517563014,-0.80319433625633,-0.745774146649465,-0.730182846214991,-0.341174174097305,-0.319895948592306,2,4,4,3,3,3,2,2,3,2,2,2,3,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,1,2,2,2
"00152-0007-0002-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0023",-0.737137652052247,-0.575171288629432,-0.913934208055142,-0.685287971340918,-0.141166421265708,1.25508141557937,-0.0463363555987265,0.530050452420213,0.237506338171691,0.237993216883122,0.617453184788616,-0.0702899247151095,1,4,2,2,2,3,2,1,2,2,1,3,3,2,2,3,3,3,2,3,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,3,2,2,3,2
"00152-0007-0002-0024",-0.830173731421909,-0.503960914179128,-1.35429234571361,-0.81491382356334,-1.31332605425659,0.748799044891256,-0.368910647960419,-1.28517325679894,-1.06641553986233,-0.924552985958084,-0.819289678949121,-1.04608425109203,2,4,2,2,2,3,3,1,1,2,2,2,4,2,2,2,2,2,1,2,4,3,4,4,3,3,2,2,2,2,2,3,2,2,2,2,4,3,3,2,3,3,2,1,1,1,1
"00152-0007-0002-0025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0026",0.328188442168283,0.666224359385017,0.448493396943128,-0.111562568572701,-0.0547846818692266,-0.427249311536335,-0.331440123087287,-0.287959698774373,-0.208868375685772,-0.0305216879647068,-0.189884941827576,0.37024156196582,2,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"00152-0007-0002-0027",-0.402956074750492,-0.104780163747052,-0.465142931853197,-0.277629084114513,-0.682907296115443,0.242764245452989,0.138083478248727,-0.64104142007476,-1.0129226484958,-0.681887401563714,-0.773200313050607,-0.119407367718861,2,4,3,2,2,3,3,3,3,2,1,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,4,3,3,3,2,2,2,2,3,2,3,3,3,3,2,2,3,2,2,2,3
"00152-0007-0002-0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0030",-0.693996612777113,-0.571235659070646,-0.177049202598686,-1.01751065437193,-0.958784332081177,-0.239653632391793,-0.722457585240665,-0.810458340675563,-0.683735897068962,-0.682179008482969,-0.678264434154749,-0.341696278009856,1,2,3,4,3,2,1,2,3,4,3,2,2,2,2,2,3,2,3,2,2,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0031",0.511549604856326,-0.0946285934457212,-0.565311651065818,0.916792187422061,0.966835428616244,0.238834199898622,0.50639074288499,1.1155612965007,1.01066768727793,0.757638840627692,0.458870861669361,0.493567524091408,2,4,4,4,1,3,2,4,2,2,1,4,4,4,4,4,4,4,1,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,2,4
"00152-0007-0002-0033",0.187141142036027,0.400906070593441,0.813267112870225,0.717820432827623,-0.20652170837748,0.239293465358931,-0.0891264519316696,-0.297449281119592,-0.155537868684709,-0.0316733305381634,-0.19438071415938,0.366441485544441,3,4,3,3,2,4,3,4,4,4,3,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"00152-0007-0002-0034",-0.683611246145508,-0.862936593751197,-0.0360908386164713,-0.682813793160277,-1.64950259977179,0.980738562155249,-0.25212966959048,-0.863707758800917,-1.0862648949966,-1.06225347823311,-0.296298650076634,-0.64262245464362,1,4,3,3,2,1,1,1,4,3,3,2,2,3,3,1,1,1,1,1,3,4,4,3,3,3,3,3,3,3,2,2,2,1,3,1,3,3,4,3,3,3,3,2,1,1,2
"00152-0007-0002-0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0007-0002-0037",0.734586825547827,0.458551692708661,-0.0451638361148364,0.883789890823918,0.480821192683912,-0.652896328373376,-0.157541230948791,0.756193054449431,0.570937913042629,0.371977661588556,0.951055082030488,0.260026880788499,3,4,4,4,4,4,4,3,3,2,1,4,4,4,4,3,3,3,4,4,2,2,2,2,3,3,3,4,4,4,3,3,4,4,4,3,2,3,4,4,4,4,4,3,3,2,3
"00152-0007-0002-0038",1.3123342466015,0.95324610996774,1.2773848619919,1.24937441179542,1.35642462709089,-0.247132460848981,-0.160263633570837,1.3221369887459,1.50356631323734,1.39028892005759,1.359547957121,1.18541039684675,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,4,4,3,2,3,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
"00152-0007-0002-0039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0010-0001-0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0010-0001-0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0010-0001-0004",-0.250881757000584,0.00639538999779341,-0.0420016808033826,-0.225338667419798,-0.348293980431468,0.244291226131749,-0.183575573429037,-0.603342667911878,-0.450876648777576,-0.305211075509012,-1.11256587836757,-0.940557186318907,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1
"00152-0010-0001-0005",1.23469253630638,0.736829964036455,1.24860989954104,0.928482018254772,1.49651648742732,-0.641647997892841,0.719850676912663,1.47847727826921,1.58552251347596,1.43344489432236,1.43150547787644,0.923757757680405,4,4,4,4,4,4,4,3,4,4,2,4,3,4,4,4,4,4,2,4,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
"00152-0010-0001-0006",1.13460213134497,0.209318386472601,0.501853227770346,1.24968468615086,1.35572045653767,1.27036972454882,1.26960262048226,1.32030540449139,1.18248609464706,1.12644646275642,0.107709477044281,1.1721286351241,4,4,4,4,4,4,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,3,4,4,4,4
"00152-0010-0001-0007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0010-0001-0008",1.17291675370081,-0.0245629883088698,0.381874510140541,1.27363794177504,1.48729911452941,0.737637415608908,1.40171589745954,1.71092405054211,1.80011674284883,1.42525963443656,1.63660307388588,1.289338696155,4,4,4,4,1,3,3,2,4,1,1,4,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"00152-0010-0001-0009",1.05503563380242,0.635961489595098,0.893495285753849,1.07938228330507,0.860637138682351,-1.54558311285866,1.01917042149403,0.0348282751383203,-0.00836355403613823,0.124925577952279,0.422980043328947,0.441015340464178,4,4,4,4,3,4,3,4,4,4,2,4,4,4,4,4,4,3,3,4,1,1,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,NA,3,4,3,3,3,3
"00152-0010-0001-0010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00152-0010-0001-0011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
